StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q74,Q72,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_category,assigned_group,session_id
2022-06-24 10:03:08,2022-06-24 10:26:56,IP Address,*******,100,1428,True,2022-06-24 10:26:56,R_1KiNit8Q2Rzpv9A,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e3b0c1e96942c0564ce3018,7,5,5,6,6,3,4,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,879.767,0,No,,"I was surprised at how intuitive the AI was, it answered my questions quite quickly and the answers were what I would expect. It's a far cry from other virtual assistants that I have encountered in the past.  A con for this would be that I was the one who had to direct the conversation,  I found that to be difficult to think of things to say that would be pertinent.  perhaps the AI would be more engaging without prompts or be more of a guide in how to approach the conversation as they have more experience than most people would.  ",6,4,5,5,5,3,5,6,6,3,5,2,5,5,6,6,6,3,7,5,3,4,5,5,9,1,1,14,12,2,high-quality data,Caring motives,,The agent stated that they are interested in helping people with their mental health,Male,,Straight/Heterosexual,,45-54 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:06:25.210Z
2022-06-24 10:14:47,2022-06-24 10:28:45,IP Address,*******,100,838,True,2022-06-24 10:28:45,R_3gOD0DRD56fMnfs,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,614e2446523bb49af662fb62,5,4,3,6,5,2,5,2,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,436.35,600.326,606.634,2,Yes (please specify),didnt scroll down one time,"Kind of interesting but very basic, repeats afterwards",3,3,5,4,3,3,5,5,2,5,6,3,2,2,3,3,5,5,5,5,5,4,5,3,13,8,6,14,9,11,mixed-quality data,Caring motives,,said so,Male,,Straight/Heterosexual,,25-34 years old,High school diploma or GED,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:16:11.595Z
2022-06-24 10:11:49,2022-06-24 10:28:55,IP Address,*******,100,1025,True,2022-06-24 10:28:55,R_1jZWyf2XCgUnyQC,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e47092f5bd5d11d69389ed8,5,,3,3,4,3,4,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,13.081,619.401,620.148,5,No,,I was surprised at how responsive the mental health companion was and that the conversation flowed very naturally. Several times I thought I would be throwing it off but it understood exactly what I was referring to. I felt listened to and understood.,6,5,6,5,5,4,6,5,6,4,6,4,5,6,5,6,6,6,6,5,5,4,5,6,13,7,9,16,9,5,high-quality data,Caring motives,,"It seemed like it had a caring attitude ",Female,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:13:50.715Z
2022-06-24 10:10:49,2022-06-24 10:29:05,IP Address,*******,100,1096,True,2022-06-24 10:29:06,R_2dQRCyAJwVb0hCY,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5d54b73f1c1de70015d50959,6,6,6,7,6,5,5,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0.095,543.863,649.481,4,No,,"It was odd. The answers given were often the same, recycled stock answers. The bot did not do a good job of upselling or promoting the product. I would not have been convinced to purchase.",2,1,1,2,1,1,4,3,3,1,7,2,1,2,2,1,1,5,5,3,4,1,1,2,11,1,4,20,15,16,mixed-quality data,No motive,,"He did not seem motivated to sell, as I'd expected since I was given "" manipulative motives""",Female,,Straight/Heterosexual,,35-44 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:14:13.920Z
2022-06-24 10:13:39,2022-06-24 10:30:23,IP Address,*******,100,1004,True,2022-06-24 10:30:24,R_2aLbfdcETkuPHru,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,610272b792467ffae049b859,5,4,2,3,3,1,4,2,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,606.335,0,No,,"It wasn't super helpful. and any insight I got, I've heard before from friends.
It didn't really feel like someone was understanding.",2,4,4,1,1,1,4,2,2,2,7,1,1,1,1,1,1,7,7,7,6,1,1,1,13,3,10,2,3,16,high-quality data,No motive,,it was apologetic and offered to send links to resolve issues but didn't feel personal or sincere.,Female,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:15:55.484Z
2022-06-24 10:08:25,2022-06-24 10:30:33,IP Address,*******,100,1327,True,2022-06-24 10:30:33,R_1LCmrsskeprPUjs,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6107c3c34aec7850786b6d62,6,6,5,4,5,2,2,3,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,672.995,0,No,,"It was a really nice experience. It got a little repetitive at times, but that could just be because of the questions I asked. It felt quite genuine, but I would worry about the human vs. AI gap. When talking with MELU I focused more on questions that were centered around my friend and how this application could go about helping them. In many of the replies I would say that a lot of information was thrown out at one singular time, however I could see the benefits of that for someone who is using it for confiding purposes. Even though I was not using it to help my own issues, the AI spoke (typed) in such a manner that it felt like I was talking with a real person. I know that is probably the point, but it is crazy to see just how far technology has come.",7,6,7,7,7,5,3,7,6,3,5,2,6,7,5,4,4,7,7,6,6,7,7,7,12,1,3,19,13,3,high-quality data,No motive,,"Mostly because it was the motive I was told the AI had. The AI had a caring tone about it, but not so over the top that I believed the motive was strictly a caring one.",Female,,Prefer to self-describe,Pansexual,18-24 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:11:05.727Z
2022-06-24 10:16:33,2022-06-24 10:30:55,IP Address,*******,100,861,True,2022-06-24 10:30:55,R_zVBAbV6fsHctyoN,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,575aec0704c82c0006dc0fe3,5,3,2,5,3,2,3,1,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,236.708,237.483,609.214,2,Yes (please specify),I couldn't purchase the service,"I listened as this AI described this incredible mental health service, only to continually deny me the opportunity to purchase it.  Infuriating.  ",2,1,1,1,2,1,5,1,2,1,7,6,2,5,2,2,1,3,2,1,2,7,6,5,2,1,10,20,20,15,highly flawed data,No motive,,"It just repeated things forever, I tried to get it to talk about mental health only for it to repeat the same things, etc",Prefer not to say,,Bisexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"Yes, Another Hispanic, Latino/a/x or Spanish origin",,,3,2022-06-24T16:17:54.757Z
2022-06-24 10:17:02,2022-06-24 10:30:56,IP Address,*******,100,833,True,2022-06-24 10:30:57,R_24kjI6MglY2vU30,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60fcbcec2fa133230420c157,5,5,4,5,3,5,3,5,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,607.563,0,No,,"It was alright. very mid. ",5,4,3,3,3,4,3,5,3,4,3,5,3,5,3,5,3,4,4,3,4,4,3,4,12,7,8,8,9,9,mixed-quality data,Manipulative/malicious motives,,wanted me to use the service,Female,,Straight/Heterosexual,,18-24 years old,Associates or technical degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:19:12.067Z
2022-06-24 10:16:45,2022-06-24 10:31:02,IP Address,*******,100,856,True,2022-06-24 10:31:03,R_2w0Q35gyDWdtvdS,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5cfd45060dffe10017eb8aad,5,4,5,3,5,2,3,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,6.056,580.88,608.029,17,No,,"I think it went smoothly, the AI repeated itself a couple of times. ",6,5,5,6,3,5,5,6,5,2,5,2,3,6,5,6,5,3,5,6,5,6,6,5,6,2,4,15,5,4,high-quality data,Caring motives,,"It wasn't trying to push any ideas or products on me. ",Female,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:18:44.029Z
2022-06-24 10:10:36,2022-06-24 10:31:31,IP Address,*******,100,1255,True,2022-06-24 10:31:32,R_W0qgLaLpQ9OXK8N,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,598fba148380cc00012a3ce7,7,6,6,7,7,5,5,4,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0.011,625.616,646.157,7,No,,"I went into it knowing it was the basic option and no real help would be offered. But even knowing that I still kind of had my hopes up. It became a lot more emotional that I believed it would, not on the AI's part but my own. Talking and opening up felt nice at first but it just kept saying things a therapist would like sorry for your loss and then asking if I have considered professional help. Still I kept going through the tears and grief and frustration and now I just feel worse because I opened myself up only to slam into a brick wall of no real help or connection. It did say the right things in a comforting and consoling way though but every time it recommended help I felt a bit deflated ",1,6,4,1,2,1,1,1,1,2,7,1,2,1,1,1,1,7,7,7,6,1,1,1,15,1,1,20,11,18,mixed-quality data,No motive,,It said so in the beginning and didn't really offer help just basic call a professional kind of thing which of course someone would have likely already done,Female,,Straight/Heterosexual,,35-44 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:13:23.511Z
2022-06-24 10:12:55,2022-06-24 10:31:46,IP Address,*******,100,1130,True,2022-06-24 10:31:46,R_2w4bYIWUJvFTRu8,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f1230c4f57b2f06e2465477,6,4,4,5,5,3,4,1,A mental health companion,No motives,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,21.015,340.789,624.709,5,No,,"The AI agent seemed to ask all the right questions, but as the conversation went on - despite my changing the tenor of my statements - the responses started to duplicate.  I tried to vary the wording, but after awhile it didn't help.  We just kept going around in circles.",2,7,5,3,3,2,4,3,3,6,7,2,1,3,2,3,3,6,7,7,7,4,4,5,6,2,3,14,5,3,mixed-quality data,No motive,,"1) Because you said so; 2) the responses were very ""vanilla.""",Male,,Straight/Heterosexual,,65+ years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,1,2022-06-24T16:15:51.644Z
2022-06-24 10:13:50,2022-06-24 10:32:20,IP Address,*******,100,1110,True,2022-06-24 10:32:21,R_3nv1NgVAsViUIC3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.4000000059604645,Yes,56e225c2ec0fdd000641e72d,6,5,6,6,5,3,3,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,14.337,14.337,764.914,1,No,,I thought the chatbot gave some good advice but it was fairly general. If I needed more personal advice it wouldn't work well for me. I thought the chatbot seemed caring and helpful. It was supposed to me manipulative but didn't feel manipulative to me at all.,6,6,7,5,5,4,5,6,5,4,3,1,6,5,5,4,5,6,6,5,6,5,5,5,6,3,6,14,11,4,high-quality data,Caring motives,,"It was supposed to be manipulative but it seemed more caring to me, I didn't get the sense it was manipulative.",Female,,Straight/Heterosexual,,45-54 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:15:53.829Z
2022-06-24 10:18:04,2022-06-24 10:32:54,IP Address,*******,100,889,True,2022-06-24 10:32:54,R_2X4BDfWhmRwqNUp,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,628fc25088da55cb3bea143d,6,5,,6,5,,,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,602.607,0,No,,I thought the AI was pretty helpful and described mental illnesses pretty well. There were some moments where the AI reused some of their answers so that wasn't that ideal.,5,5,3,5,1,1,6,5,5,1,5,2,1,5,4,4,4,6,6,6,5,2,4,5,3,3,2,14,15,3,high-quality data,No motive,,It mostly told me information about mental illnesses and treatment. There were no further incentive or biases that altered the AI's responses.,Male,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:19:39.763Z
2022-06-24 10:14:15,2022-06-24 10:33:08,IP Address,*******,100,1133,True,2022-06-24 10:33:08,R_2fHHlgAQpvWhjDq,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5ea5bee3fc11ed5a8a85f26b,6,5,4,4,5,3,3,1,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,204.991,598.534,602.161,3,No,,"Received vague responses to questions ",4,3,3,3,3,1,5,5,2,3,6,3,2,3,2,2,2,6,6,6,6,4,4,4,4,3,4,15,15,11,high-quality data,Caring motives,,"For research ",Female,,Straight/Heterosexual,,35-44 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:15:56.683Z
2022-06-24 10:16:44,2022-06-24 10:33:31,IP Address,*******,100,1006,True,2022-06-24 10:33:32,R_0CeBxP7O6pvx9xn,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5afe338a4256e90001d5c64b,7,6,6,7,7,5,5,4,A mental health companion,"Caring motives, to improve mental health",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,623.742,0,No,,The chatbot was good at picking out the details of my responses and giving me a coherent response but it was still evident that I was talking to a bot. Some avenue of conversation immediately hit a wall (such as asking about the bot itself). I felt empathy but not genuine empathy. More like the empathy displayed in an emoji.,3,4,5,3,4,2,4,5,4,5,4,1,5,5,3,3,3,7,7,7,7,5,6,5,13,5,11,18,17,15,high-quality data,Caring motives,,"Their responses were consistently encouraging, while showing concern for my concerns.",Female,,Bisexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,2,2022-06-24T16:19:27.115Z
2022-06-24 10:13:48,2022-06-24 10:33:52,IP Address,*******,100,1203,True,2022-06-24 10:33:53,R_1E1mS478LYFETXm,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5ac50a19a3ba7a0001b4a483,2,4,4,4,4,2,3,2,A mental health companion,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,762.417,0,No,,"I first asked questions about the app to find out how it worked and how certain situations would be handled. I feel like the answers were somewhat vague. It kept repeating that it would offer help and support, but it didn't really go into detail about how it would do that, even when I specifically asked about it. I then decided to try the chat as if I were someone that downloaded it wanting help. The chat was very unhelpful. It asked me two different times how I was doing today, and when I told it the second time that it had already asked me that question, it told me that it ""forgot"" and asked me again. I felt that if I was really feeling bad and this happened, I would feel as if the AI was really impersonal and unhelpful, that would stop me from wanting to continue the conversation.",1,4,2,1,1,1,1,1,1,1,7,6,2,1,1,1,1,6,5,4,4,1,1,1,2,1,5,11,1,14,highly flawed data,Manipulative/malicious motives,,Because the creators of the app want to make money.,Female,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,,3,2022-06-24T16:15:14.828Z
