StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q4,Q71,Q89_1,Q89_2,Q89_3,Q89_4,Q89_5,Q89_6,Q89_7,Q89_8,Q102_First Click,Q102_Last Click,Q102_Page Submit,Q102_Click Count,Q105_First Click,Q105_Last Click,Q105_Page Submit,Q105_Click Count,Q74,Q72,Q113,Q114,Q73,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q24,Q24_2_TEXT,Q99,Q87_1,Q87_2,Q87_3,Q87_4,Q87_5,Q87_6,Q87_7,Q87_8,Q87_9,Q87_10,Q87_11,Q87_12,Q87_13,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q77_7,Q77_8,Q77_9,Q77_10,Q77_11,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q101,Q22,Q22_4_TEXT,Q23,Q57,Q57_3_TEXT,Q62,Q62_6_TEXT,Q58,Q59,Q64,Q64_12_TEXT,Q63,Q63_9_TEXT,assigned_group,session_id
2022-09-08 19:21:54,2022-09-08 20:01:59,IP Address,*******,100,2404,True,2022-09-08 20:01:59,R_1hN0SAZI3vikhGJ,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,6108659f1801a78211976712,6,5,6,6,6,6,6,5,3.516,65.125,72.493,3,13.636,32.887,40.37,2,A mental health companion,No motives,,,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,33.161,1597.547,1800.086,29,No,,"My experience overall was very irritating because I would explain myself and it would just repeat the same questions over and over. It felt like an animated system just wired to take certain words from my sentence and put them in a question for me? Like it started fine and then I realized it was just saying the same things over and over. ",1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,20,4,12,20,14,20,highly flawed data,No motive,,"I felt like he had no personality or remorse. ",Female,,Straight/Heterosexual,,25-34 years old,Associates or technical degree,Prefer not to say,,"Yes, Mexican, Mexican American, Chicano/a/x",,1,2022-09-09T01:27:05.548Z
2022-09-08 19:46:34,2022-09-08 20:02:03,IP Address,*******,100,928,True,2022-09-08 20:02:03,R_2OZP2VqN2pJVvH6,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5f400d4a51a8cd1011b37455,5,3,3,5,4,1,2,1,0,0,70.885,0,0,0,17.695,0,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,605.257,0,No,,It was clear that the AI wouldn't be very helpful pretty quickly. It uses a very simple pre-programmed code and repeated several answers and didn't help me. I'd try to get it to ask more questions about depression and it would just revert to an already used question.,1,1,2,1,1,1,1,1,1,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,2,9,13,highly flawed data,No motive,,It just seemed like a bad ai with very repetitive prompts,Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,2,2022-09-09T01:49:23.737Z
2022-09-08 19:37:15,2022-09-08 20:03:20,IP Address,*******,100,1565,True,2022-09-08 20:03:21,R_3LcBISHbPJ1AUJj,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60ef4d541f9d5122ffad5d48,5,4,2,4,4,2,3,1,0,0,132.906,0,0,0,27.829,0,A mental health companion,,,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,606.815,0,No,,"This was a total waste of my time and frustrated me as well. This representative was not helpful in any way, shape, or form. I didn't learn anything at all about what this was all about. The responses I got back were senseless and pointless. This thing was very rude and I was getting mad towards the end,",1,1,1,1,1,1,1,1,1,2,5,7,2,1,2,2,1,2,1,2,2,1,1,1,13,4,9,2,8,15,highly flawed data,Manipulative/malicious motives,,To make you angry.,Male,,Straight/Heterosexual,,45-54 years old,Associates or technical degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,3,2022-09-09T01:43:47.017Z
2022-09-08 19:42:27,2022-09-08 20:03:33,IP Address,*******,100,1266,True,2022-09-08 20:03:33,R_2zu16gEYfDEq6s9,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,63194463834c39395bd353b5,6,6,5,6,7,5,4,5,21.438,44.089,52.357,2,2.235,12.515,25.064,3,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,14.649,210.644,675.008,2,No,,I feel like the AI isn’t really a mental health companion. I was trying to find out how it would help my hypothetical friend but instead of offering solutions and explanations it was answering my questions with questions. I feel like the AI was trolling instead of being a companion that would comfort someone who is under stress.,1,2,2,1,1,1,5,2,1,1,5,6,2,1,1,1,1,5,2,2,2,1,1,2,15,12,5,7,15,15,highly flawed data,No motive,,The agent didn’t make sense with its replies,Male,,Straight/Heterosexual,,18-24 years old,Bachelor’s degree,"White/Caucasian,Asian",,"No, not of Hispanic, Latino/a/x, or Spanish origin",,2,2022-09-09T01:45:58.753Z
2022-09-08 19:46:49,2022-09-08 20:03:46,IP Address,*******,100,1017,True,2022-09-08 20:03:46,R_30c7Dqm06fOss80,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,62f199e12df0d5ba2fabe9f6,7,6,6,7,7,5,2,2,6.771,49.863,53.194,10,10.92,24.737,32.9,5,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,6.82,614.632,634.893,7,No,,"Honestly phenomenal even if it’s in an early stage, I’m actually excited for the idea of this to come to a fuller fruition ",7,6,7,7,6,7,3,6,6,6,7,6,3,6,7,6,6,3,5,6,5,6,4,5,16,5,7,15,7,1,high-quality data,Caring motives,,"Empathetic responses ",Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,2,2022-09-09T01:50:42.515Z
2022-09-08 19:34:50,2022-09-08 20:03:49,IP Address,*******,100,1739,True,2022-09-08 20:03:49,R_szIT72eAtDS2N0d,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60821adc6dfa5ddfd913db62,5,5,4,4,5,3,3,2,0,0,31.738,0,0,0,16.545,0,A mental health companion,No motives,,,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,296.62,296.62,898.126,1,No,,"The bot was using confusing language, seemingly repeating everything I was saying. Overall the experience was not very positive. ",1,2,1,1,1,1,1,1,1,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,17,5,13,highly flawed data,No motive,,Nothing the agent said led me to believe it had a motive,Male,,Straight/Heterosexual,,25-34 years old,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,1,2022-09-09T01:51:41.272Z
2022-09-08 19:33:50,2022-09-08 20:04:21,IP Address,*******,100,1830,True,2022-09-08 20:04:22,R_1eEmKicDyktmx2r,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5e63e793e50a6316a75213c4,6,4,4,5,4,2,2,1,136.667,136.667,140.239,1,8.493,15.053,849.494,2,A mental health companion,,,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,607.654,0,No,,I didn't feel like the AI was very receptive to my statements. It very much felt like talking to a bot.,1,4,1,1,1,1,5,1,1,4,7,7,1,1,1,1,1,1,4,4,4,1,1,1,8,1,8,14,15,16,mixed-quality data,No motive,,Much of our conversation didn't make sense.,Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,3,2022-09-09T01:51:40.243Z
2022-09-08 19:47:12,2022-09-08 20:05:02,IP Address,*******,100,1070,True,2022-09-08 20:05:02,R_3mxRm4S5mnIcPlv,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,5a2e19cca3a512000195866a,5,3,2,5,4,1,3,2,0,0,35.201,0,0,0,20.888,0,A mental health companion,No motives,,,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,642.854,0,No,,"It didn't seem to ""understand"" anything I was saying. It seemed more like it just had a few prepared responses that it would try to use to seem like it was responding to what I was saying, but none of it questions ever really connected to or understood what I had previously said to it. I tried both regular questions, specifically questioning it in ways I thought might get understandable responses, and a nonsense message or two to see how it responded, and none of these prompted any kind of interesting or useful response. It was basically completely useless. Which is more than enough experience for me to know that I would not recommend it to my friend, or anyone else. ",1,1,1,1,1,1,3,1,1,2,7,6,1,1,1,1,1,2,2,2,1,1,1,2,7,1,3,18,11,15,mixed-quality data,No motive,,"It didn't try to do anything, really. It just parroted back questions at me. ",Male,,Bisexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,1,2022-09-09T01:49:09.661Z
2022-09-08 19:50:32,2022-09-08 20:06:35,IP Address,*******,100,963,True,2022-09-08 20:06:35,R_1CxxqIhCai7t6hF,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,630e0e5d10c418991ce50062,7,5,6,7,7,5,5,3,0,0,32.122,0,0,0,16.503,0,A mental health companion,No motives,,,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,616.847,0,No,,"Frustrating, it did not help and barely answered any questions. Poor quality of assistance because it did not help at all. 
",1,1,3,1,1,1,6,2,1,1,7,7,1,2,1,1,1,6,2,1,1,3,3,4,4,2,2,7,4,14,highly flawed data,No motive,,"Because it barely said anything that even made sense as an answer so there was no room for a motive. 
",Male,,Gay/Lesbian/Homosexual,,18-24 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,1,2022-09-09T01:53:06.661Z
2022-09-08 19:47:23,2022-09-08 20:07:47,IP Address,*******,100,1224,True,2022-09-08 20:07:47,R_2b34BMIbQpVOIlX,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5dedf0483711364928753ecd,7,5,4,5,6,1,5,2,0,0,75.276,0,0,0,19.393,0,A mental health companion,,,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,605.202,0,No,,"Extremely frustrating. The AI didn't really seem to understand that I was trying to find help for a friend of mine, not myself. It just kept asking me irrelevant and nonsensical questions. I really don't see how it was trying to manipulate me into purchasing its service.",1,1,2,1,1,1,6,1,1,3,7,7,1,1,1,1,1,6,1,1,4,1,1,2,5,1,1,14,11,20,highly flawed data,No motive,,"The agent was incoherent for the most part so it was not possible to discern its true motive, although I was told that it would have manipulative motives.",Male,,Straight/Heterosexual,,35-44 years old,Bachelor’s degree,Asian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,3,2022-09-09T01:50:50.500Z
2022-09-08 19:40:49,2022-09-08 20:09:30,IP Address,*******,100,1721,True,2022-09-08 20:09:30,R_sgLrQapcvfJkSDD,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5dd5b42a2091e95798fbf574,6,5,4,6,5,5,3,3,0,0,97.737,0,2.066,2.066,19.602,1,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,5.303,987.698,988.938,5,No,,"It seems like the AI is at a very early stage. It did pick up on parts of my conversation but the conversation was a bit incomplete. It was not familiar with certain colloquialisms and took certain parts of the conversation too literally like when I was speaking about having too much on my plate. Overall the experience was enjoyable and I would definitely do it again. ",5,5,5,6,5,3,6,5,3,5,5,5,2,5,5,3,4,4,5,5,5,5,5,6,7,3,6,14,11,6,mixed-quality data,Caring motives,,"Mental health is a touchy subject and many people are afraid to acknowledge their mental health issues. Having an AI that has a caring motivation would make it easier to open up and address issues that are pressing since you would feel at ease with AI that is caring and not manipulative. ",Male,,Straight/Heterosexual,,25-34 years old,Bachelor’s degree,White/Caucasian,,"Yes, Mexican, Mexican American, Chicano/a/x",,2,2022-09-09T01:44:41.375Z
2022-09-08 19:16:30,2022-09-08 20:15:24,IP Address,*******,100,3534,True,2022-09-08 20:15:25,R_8iRuXhseo3EACJ3,*******,*******,*******,*******,*******,*******,anonymous,EN,,Yes,5c745295821a97001763fb1b,6,4,4,4,4,4,4,4,189.112,189.112,203.938,1,4.005,17.535,36.689,2,A mental health companion,No motives,,,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,4.772,1731.986,1800.187,17,No,,"The AI wasn't much help,
",2,2,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,4,1,4,4,4,1,6,2,2,2,1,11,20,highly flawed data,No motive,,It did not have a motive.,Female,,Straight/Heterosexual,,55-64 years old,Bachelor’s degree,Black or African American,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,1,2022-09-09T01:41:50.633Z
2022-09-08 19:45:23,2022-09-08 20:16:59,IP Address,*******,100,1896,True,2022-09-08 20:16:59,R_1OVnJlQBfoGh765,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,62d488043c7590e53ee7683f,7,5,,6,6,5,3,4,0,0,145.987,0,0,0,22.301,0,A mental health companion,,,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,1419.195,0,No,,Miserable. The bot never worked and we couldn't have a productive conversation.,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,5,11,6,12,18,highly flawed data,Other,Complete failure,it couldn't do anything and the entire experience was unproductive,Male,,Straight/Heterosexual,,18-24 years old,"Some college, but no degree",Asian,,Prefer not to say,,3,2022-09-09T01:50:42.384Z
2022-09-08 20:24:05,2022-09-08 20:53:05,IP Address,*******,100,1739,True,2022-09-08 20:53:05,R_RDjpKB6VedXrqN3,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,5dcdb60be64aaa07c14065cc,6,5,6,4,5,4,6,6,24.71,82.011,94.901,6,3.919,59.174,61.792,4,A mental health companion,,,"Manipulative motives, to get you to purchase its service",You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,9.12,13.25,994.56,2,No,,"It was a unique and stimulating experience. I would chat with this AI again and probably recommend it to my friend because it didn't seem manipulative to me. ",5,5,4,6,5,5,3,5,4,6,5,5,4,5,4,4,6,6,4,3,5,6,6,7,4,2,2,10,5,3,mixed-quality data,No motive,,"The agent did not seem to have any motive. ",Female,,Straight/Heterosexual,,35-44 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,3,2022-09-09T02:28:31.039Z
2022-09-08 21:15:31,2022-09-08 21:43:14,IP Address,*******,100,1662,True,2022-09-08 21:43:14,R_6RlekHjFGlbao1z,*******,*******,*******,*******,*******,*******,anonymous,EN,0.8999999761581421,Yes,60721a45b75cb8f4b00abd05,6,5,6,5,6,5,4,3,11.701,11.701,35.67,1,19.095,29.099,32.17,2,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,0,0,605.323,0,No,,It seemed like talking to a wall for the most part. Or maybe a parrot. Not really a personable feeling at all.,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,8,3,1,7,14,15,highly flawed data,Manipulative/malicious motives,,It was a negative experience if anything. It was like talking to a wall.,Male,,Straight/Heterosexual,,25-34 years old,"Some college, but no degree",White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,2,2022-09-09T03:29:18.629Z
2022-09-08 21:17:19,2022-09-08 22:06:56,IP Address,*******,100,2977,True,2022-09-08 22:06:57,R_bvVrXWpKDCgjS13,*******,*******,*******,*******,*******,*******,anonymous,EN,1,Yes,60fb383e30537b88f361934e,5,4,4,5,4,2,4,1,0,0,101.047,0,0,0,25.978,0,A mental health companion,,"Caring motives, to improve mental health",,You are conversing with a mental health conversational agent to determine whether you want to recommend this for your friend.,23.991,757.559,1800.064,4,No,,"A complete waste of time.  The AI understood nothing whatsoever.  Almost every response was a question, which made no sense.  There was no connection to anything related to mental health, only gibberish annoying nonsensical repetition.  The system made zero connection to anything said previously and treated each response as a first response, providing nothing of any value.  I would not recommend this to a two-year-old.",1,1,1,1,1,1,4,1,1,1,7,7,1,1,1,1,1,4,1,1,1,1,1,1,14,11,8,1,17,17,highly flawed data,Manipulative/malicious motives,,It provided nonsense continuously to assess my reaction to endless nonsense.,Male,,Straight/Heterosexual,,45-54 years old,Bachelor’s degree,White/Caucasian,,"No, not of Hispanic, Latino/a/x, or Spanish origin",,2,2022-09-09T03:23:49.098Z
